date,ADA-USD,ADX-USD,AE-USD,ANT-USD,ARDR-USD,ARK-USD,ATB-USD,BAT-USD,BCH-USD,BLOCK-USD,BNB-USD,BNT-USD,BTC-USD,BTG-USD,BTS-USD,CVC-USD,DASH-USD,DCR-USD,DGD-USD,DNT-USD,EDG-USD,EOS-USD,ETC-USD,ETH-USD,ETP-USD,FCT-USD,FRST-USD,GAME-USD,GAS-USD,GBYTE-USD,GNO-USD,GNT-USD,HC-USD,ICX-USD,IOC-USD,KMD-USD,KNC-USD,LINK-USD,LKK-USD,LRC-USD,LSK-USD,LTC-USD,MAID-USD,MCO-USD,MGO-USD,MIOTA-USD,MLN-USD,MONA-USD,MTL-USD,NANO-USD,NAV-USD,NEBL-USD,NEO-USD,NLC2-USD,NXS-USD,NXT-USD,OMG-USD,PART-USD,PAY-USD,PIVX-USD,PPT-USD,QASH-USD,QRL-USD,QTUM-USD,REP-USD,RLC-USD,SALT-USD,SMART-USD,SNGLS-USD,SNM-USD,SNT-USD,STEEM-USD,STORJ-USD,STRAT-USD,SUB-USD,SYS-USD,TAAS-USD,UBQ-USD,USDT-USD,VERI-USD,VTC-USD,WAVES-USD,WINGS-USD,WTC-USD,XCP-USD,XEM-USD,XLM-USD,XMR-USD,XRP-USD,XUC-USD,XVG-USD,XZC-USD,ZEC-USD,ZEN-USD,ZRX-USD
2019-07-28,0.060392975999999994,0.137031764,0.306086779,0.7617362740000001,0.069003165,0.38863489,0.004995089,0.25439781,307.9170227,2.0008718969999997,27.20327187,0.47994858,9519.145508,18.57281303,0.044354733,0.051802889000000005,105.9848175,25.57567596,19.16461372,0.009650522,0.059448238,4.218109608,5.939479351,211.2680511,0.839245558,3.947613478,0.006147168000000001,0.059783921,2.142421484,28.0932827,17.06329536,0.061099957999999996,2.8575053219999997,0.25902366600000004,0.127783254,1.103003144,0.212681592,2.140304327,0.011093211,0.043834984,1.400999308,90.42642212,0.138000503,4.435055256,0.04971154,0.284212232,4.995631695,1.901447654,0.388641894,1.344180465,0.134315252,0.839804709,11.27394485,0.0027617709999999997,0.27731972899999996,0.021297002000000002,1.54057622,1.930768967,0.134956613,0.477487534,0.7358487840000001,0.11772854599999999,0.177582532,2.8926439289999997,11.10242653,0.301211059,0.144320711,0.005891116,0.010195075,0.013050383999999998,0.020022444,0.235570997,0.183514819,0.544798613,0.013923679,0.0399516,0.975418508,0.120077476,1.0005207059999999,16.219347,0.356057853,1.3810361619999998,0.038344584,1.822743416,1.99322021,0.063375741,0.083512567,77.95835114,0.310658038,1.6089817290000001,0.005661888,8.971421242,67.62310791,7.0360732079999995,0.223000437
2019-07-29,0.059944200999999996,0.136985555,0.302932203,0.8212522859999999,0.068276621,0.365831226,0.004993931,0.247086793,315.9266052,1.804116249,26.94230461,0.478595793,9607.423828,18.20367813,0.044169739000000006,0.053355228,105.51823429999999,25.20256615,19.29501724,0.010270137,0.065412126,4.222711563,5.943091869,210.5225983,0.790708303,3.932710409,0.0071967640000000005,0.062531225,2.167103291,27.36283302,16.81197739,0.069009982,2.8100311760000003,0.257120848,0.126146957,1.0638058190000002,0.202183545,2.089138746,0.011513482,0.046031989,1.37710917,90.56694794,0.144302338,4.417310238,0.04352228,0.285803705,5.060195446,1.900109291,0.386607856,1.297300816,0.133320734,0.830110371,11.25087929,0.002782162,0.26684868300000003,0.021682745,1.540099621,1.9252881999999998,0.170168743,0.47453478,0.859138191,0.120770931,0.192056984,2.8926024439999996,11.67005157,0.279465795,0.14502859099999998,0.005675062,0.010458533,0.012938903,0.020981295,0.235113457,0.177219495,0.54292047,0.015897049,0.040424637,0.9781928059999999,0.120091967,1.003175735,16.82089233,0.345080435,1.3698179719999999,0.046011857999999996,1.898885965,2.0724925990000003,0.064518973,0.083562315,78.37662506,0.318469852,1.603833914,0.005696621999999999,8.96158886,66.90908813,6.974458694,0.224176973
2019-07-30,0.060151900999999994,0.1154247,0.315161288,0.8184154029999999,0.06979332099999999,0.340564221,0.005079987,0.247067884,326.57028199999996,1.897345424,27.64455605,0.49105033299999995,10085.62793,18.6219883,0.045807565999999994,0.053043757000000004,109.19561000000002,26.89198112,19.14524078,0.010378298000000001,0.06433802799999999,4.426660061000001,6.056887627,218.65414429999998,0.78164202,4.049929618999999,0.007558868000000001,0.065098986,2.16515255,29.2196064,17.12591553,0.06767302,2.9883062839999996,0.269206703,0.126988977,1.043037415,0.19420707199999998,2.196837902,0.01171774,0.042692915,1.4027705190000002,98.50957489,0.15207715300000002,4.410867214,0.045409147000000004,0.290152907,4.9865813260000005,1.912114501,0.402091652,1.28126967,0.140724927,0.817760348,11.72823143,0.002821966,0.278985649,0.022545058,1.589316845,1.7648299930000002,0.156160459,0.482047468,0.7866316440000001,0.12250765400000001,0.222230718,3.068998337,11.59982109,0.26912826300000003,0.137805849,0.005861306,0.010882583000000001,0.012696658000000001,0.021679766,0.240709722,0.176241636,0.542586744,0.017931681,0.036619205,1.019540071,0.119948924,1.0037498470000001,16.98764992,0.35140302799999995,1.378633976,0.046736829,1.8240112069999999,2.067308426,0.066240646,0.08393237699999999,80.68119812,0.320908934,1.6481537819999998,0.005720047,8.961413383,68.16867065,6.860874653,0.224293932
2019-07-31,0.058872104,0.112047151,0.307296455,0.938389063,0.06681464599999999,0.323895127,0.004282296,0.237122267,328.7590637,1.815521121,28.77327347,0.483174324,10399.66895,17.92969513,0.044667032,0.050227858,107.787674,27.83387566,18.82587814,0.009602225,0.062088329000000005,4.328652859,5.979512215,217.8084412,0.7935148479999999,4.0987706180000005,0.007568020999999999,0.066190675,2.128922462,32.09149551,17.21809387,0.06283628200000001,2.866885662,0.254263729,0.119668402,1.005263567,0.1873146,2.181257486,0.012068213999999999,0.045993887000000004,1.3694870469999998,99.17972565,0.156202972,4.428316593,0.042403925,0.28889954100000004,5.270219326,1.919353724,0.37929087899999997,1.188444853,0.161454707,0.8111426829999999,11.87689018,0.002915735,0.2902821,0.0213394,1.553106189,1.972417116,0.153397799,0.47914442399999996,0.724129021,0.12121578300000001,0.24038504100000002,3.037919283,11.1979332,0.300857186,0.135620505,0.0057875240000000005,0.009501345,0.01197945,0.02139836,0.234004989,0.173351198,0.524483979,0.018439686,0.032775223,1.052500129,0.122582071,1.006068349,16.91919518,0.42867568100000003,1.3673719169999998,0.048176486,1.761559963,2.229202032,0.064973012,0.083026089,81.96608734,0.317905754,1.636190414,0.0054969419999999995,8.485926628,67.95161438,6.522066593,0.220448643
2019-08-01,0.057412069,0.11778117,0.306138456,0.926901042,0.065378055,0.332360417,0.003676057,0.235728338,326.8239441,1.835961461,28.03848267,0.47990456200000003,10518.1748,17.64674759,0.044821501,0.049762457999999996,105.5214767,28.36804581,19.04676056,0.009784441,0.06475866599999999,4.1881337169999995,5.88280201,217.8715668,0.808419764,4.004576683,0.00893756,0.063056797,2.095398426,30.95412254,18.35829353,0.061646596,2.85691905,0.256627858,0.11573162699999999,1.0848013159999998,0.185623348,2.399795294,0.012062051,0.043682202999999996,1.3636697530000002,94.94129181,0.158179522,4.305362225,0.040601309,0.287890136,5.514648437999999,1.91541636,0.368201017,1.15774858,0.13715271699999998,0.7979221940000001,11.67053509,0.0028412940000000003,0.281496316,0.021337966,1.540866375,2.0064392090000003,0.139138117,0.46898540899999996,0.7246818540000001,0.118809246,0.212525353,3.003392696,11.18608665,0.294815153,0.133604586,0.005449633000000001,0.009824695,0.012204403999999999,0.021025049,0.23044788800000002,0.168380573,0.542814612,0.01883344,0.03171004,1.028695107,0.130442679,1.001747966,17.089260100000004,0.33778020700000005,1.354492545,0.04922677599999999,1.795252681,2.247024059,0.063654289,0.081988856,83.9127121,0.312393814,1.616358757,0.005433246,8.68696785,66.64492035,6.722603321,0.215932176
2019-08-02,0.057763189000000006,0.145288348,0.305981964,0.9327676890000001,0.066748947,0.318009853,0.003495791,0.2352795,332.7454529,1.946218252,27.88986015,0.487418622,10821.72656,17.89500618,0.044583917,0.05029643,107.35586550000001,28.13945007,20.59654999,0.009573936,0.063250698,4.300151825,5.899529457000001,222.4903412,0.823475242,4.157529353999999,0.006567691,0.061362769000000005,2.0858376030000003,31.71953201,17.849563600000003,0.060624789000000005,2.792544365,0.244104967,0.116795935,1.0325068240000002,0.185397074,2.425479412,0.012200006999999999,0.043765444,1.33149755,94.58087921,0.163977146,4.2486319539999995,0.044064861,0.283542544,5.709657668999999,1.926216006,0.357352555,1.130214095,0.12698458099999999,0.8107016090000001,12.06290054,0.002814257,0.295284688,0.02195186,1.543461919,1.9512918000000001,0.157764256,0.45648866899999996,0.6910008190000001,0.12060573,0.211762533,3.0517199039999996,11.27627373,0.305192322,0.13623248,0.005111444000000001,0.009226078,0.011909352,0.020456318,0.22521287199999998,0.167130277,0.545603037,0.018868696,0.033321392000000005,1.069012165,0.11850486,1.004276752,17.83052444,0.336409479,1.36965239,0.051733408,1.763462305,2.090878725,0.063783243,0.082394585,88.19372559,0.316757172,1.615135431,0.00568661,8.834216117999999,65.25170135,7.8518486020000005,0.216280505
2019-08-03,0.056270752,0.141470894,0.305060953,0.89592433,0.069571204,0.321659237,0.004007233,0.236308575,333.6734619,1.842084527,27.55615997,0.48679190899999997,10970.18457,17.57880783,0.045217390999999996,0.050825894,107.2043686,28.3948555,19.75102806,0.009094286,0.062053394000000005,4.242296219,6.122251987,222.66972349999998,0.826188922,4.136970997,0.008229003,0.06292415400000001,2.0811088090000003,31.55724907,19.41121483,0.05989262099999999,2.59462285,0.243266106,0.120692052,0.9874857659999999,0.18700023,2.497683525,0.012108841,0.044216875,1.307742596,93.20378113,0.165739849,4.161810875,0.048751779,0.285354882,5.764191151,1.9452056880000002,0.353944242,1.165334463,0.12495145199999999,0.8049341440000001,11.94784641,0.002962365,0.265316039,0.022091207999999998,1.537094951,1.976932764,0.15520466900000002,0.444746077,0.7540794009999999,0.118208341,0.204140276,3.026139975,10.98908234,0.302152812,0.13223584,0.005011254000000001,0.009136933,0.012187442,0.0209326,0.220629618,0.16812713399999998,0.534610212,0.018221963,0.03162517,1.0848021509999999,0.11103668800000001,1.005067587,17.18815613,0.33503484699999997,1.3655676840000002,0.044748191,1.7948831319999998,2.055526495,0.06337174799999999,0.08212997799999999,88.18010712,0.319841981,1.612103581,0.005951331999999999,8.751651764,66.08803558,7.704014301,0.213087305
2019-08-04,0.056679923,0.134940758,0.30651468,0.8752830620000001,0.067982137,0.300357848,0.0042322029999999995,0.23447769899999998,346.7590332,1.8884691000000002,28.01187897,0.49918082399999997,11805.65332,17.95894051,0.046099104,0.051138654000000006,111.214592,31.09179115,21.64317894,0.008763772,0.068612397,4.486610413,6.1890039439999995,234.2150269,0.8284946679999999,4.087189198,0.008895714,0.063689932,2.0756075380000003,28.02620888,19.50737762,0.05921981900000001,2.675879002,0.24433802100000002,0.10375677,0.9928903579999999,0.186767042,2.484374762,0.012589671,0.041243561,1.285499454,96.83464813,0.178821355,4.039869785,0.04033301,0.29224494100000004,5.989292622000001,1.976385236,0.338819772,1.149487615,0.128050819,0.775991023,12.06972218,0.0031934000000000003,0.25658705800000003,0.023624109,1.566027045,2.592327118,0.138919353,0.444026917,0.688532412,0.125396013,0.22000172699999998,3.121606112,11.94321918,0.29519346399999996,0.12775056099999998,0.004843686,0.008679429,0.01314359,0.020650597,0.22319720699999998,0.165182829,0.522290468,0.018995255,0.029310934,1.199955583,0.11752961599999999,1.009972334,17.65631676,0.345026225,1.4167813059999999,0.051474635,1.757407784,2.08339262,0.064785339,0.082618795,93.65410614,0.323564142,1.617289424,0.005629355999999999,8.675499916,67.25432587,7.438677788,0.21387299899999998
2019-08-05,0.053369004000000005,0.11648613199999999,0.290729254,0.80098182,0.06340912,0.282184988,0.0041173170000000005,0.217389241,333.5768738,1.5775613780000002,27.63808823,0.47748693799999997,11478.16895,17.07240105,0.0447345,0.047176126,106.9099503,31.01987076,20.74160767,0.00840565,0.060674418,4.191585541,5.856568812999999,226.0206451,0.84260422,4.02764225,0.008678025,0.057842045999999994,1.9325827359999999,26.78126335,18.99356079,0.055250704000000005,2.42784667,0.23505652,0.10224449599999999,0.911689401,0.17681995,2.460669994,0.012094366,0.040177405,1.2632553579999999,93.06971741,0.172423333,3.942130089,0.033655211000000004,0.278231889,5.706972599,1.920097589,0.322372586,1.08302331,0.12155574599999999,0.69216305,11.3341465,0.002983361,0.23576013699999998,0.022837372,1.489127755,2.4877598290000003,0.126692906,0.406661153,0.647034943,0.109742619,0.20794379699999999,2.922183275,11.05307865,0.298320323,0.12470691699999999,0.005109693,0.008161638,0.01285938,0.020123433,0.206160247,0.157626152,0.48128330700000005,0.019102778,0.028398557999999997,1.153052926,0.11716231699999999,0.998211205,17.76749039,0.341090083,1.353578329,0.046157255999999994,1.88026619,2.0784726140000003,0.063562721,0.078212179,89.74371338,0.311325788,1.53894186,0.005476419000000001,8.147292137,62.38667297,6.837246417999999,0.199382246
2019-08-06,0.051906154,0.10282382400000001,0.289977074,0.791862845,0.063851684,0.280987263,0.003982795,0.22129890300000002,339.6052551,2.062994719,29.35436821,0.477870047,11941.96875,16.85282135,0.045205623,0.04632999,107.6780548,30.17348862,22.03287506,0.008143623000000001,0.05707192,4.229099274,5.914025784,226.3910065,0.808568418,3.8440124989999997,0.008963276,0.057563443,2.0188744069999998,27.01998711,18.51339912,0.05595465,2.2048358919999997,0.223320782,0.109864846,0.857928693,0.174362928,2.391855478,0.011883709,0.036920521,1.264588475,90.91259766,0.18095742199999998,3.9741444589999997,0.035751246,0.276343137,5.942521095,1.901676893,0.312950671,1.078029752,0.117414579,0.652307153,11.32220459,0.00287591,0.221185386,0.023984184,1.4621332880000002,2.846814394,0.125234202,0.38268557200000003,0.711834192,0.111854285,0.216435328,2.9176905160000004,11.19873142,0.29301229100000004,0.11865176300000001,0.00515666,0.008210446,0.011726338000000001,0.020271042,0.20232415199999998,0.156534389,0.45197922,0.017777007,0.026500179,1.183402896,0.125411838,1.001961231,19.09587479,0.341952145,1.358406901,0.050318182,1.615843058,2.082152367,0.063729912,0.078641251,97.48581696,0.31196942899999996,1.550615191,0.005487815,7.97422123,62.35983658,6.878705977999999,0.197168335
2019-08-07,0.051970296,0.10029841199999999,0.284175634,0.848163068,0.063782819,0.267687619,0.00403766,0.20967088600000003,333.72970580000003,1.7930635209999999,30.83284378,0.471791953,11966.407229999999,16.09298515,0.044410914,0.044047467,105.3345413,27.54156685,24.87319946,0.008333279,0.056755494000000004,4.156636715,5.989006519,220.941864,0.774212837,3.8295946119999997,0.008022696,0.057827007,1.951230884,29.30235481,18.37075424,0.057403628,2.3403968809999998,0.216903538,0.09201042400000001,0.855005682,0.17366533,2.289083958,0.011193146999999999,0.037679683,1.4399585719999999,90.03160858,0.18489734800000002,3.877241135,0.036135331,0.27494356,5.432718277,1.888255715,0.316904783,1.056657672,0.111852594,0.629021287,10.8724823,0.002633227,0.251521468,0.024372412000000003,1.4304724930000001,2.525092125,0.126580372,0.372547358,0.667964101,0.110772304,0.20772364699999998,2.799312115,11.21695805,0.278552681,0.114652716,0.00518958,0.008485737,0.010995406999999999,0.020123011,0.20104461899999998,0.16002935199999999,0.46584487,0.021140376000000002,0.024708821000000002,1.16075325,0.129234478,0.997454464,17.84272385,0.340888143,1.334636092,0.043676775,1.536854982,2.078166008,0.060695242,0.076857381,95.15493011,0.307661235,1.532218099,0.005345611,8.157326698,62.25038910000001,7.054602146000001,0.188944012
2019-08-08,0.047641475,0.099146098,0.271915406,0.82711941,0.057082935999999994,0.24137683199999999,0.00375056,0.19928906899999999,316.6208191,1.812541485,29.96147346,0.44494354700000005,11862.936520000001,14.81694698,0.04365987,0.040890977,103.56542209999999,27.04200363,22.77873611,0.007565405,0.056822907,3.9073808189999997,5.809371471,210.48890690000002,0.720966876,3.738321304,0.009811542,0.05695559099999999,1.81572926,29.38588333,17.97243309,0.055609208,2.209149599,0.19770754899999998,0.090026483,0.842042625,0.164118916,2.179155588,0.011895726,0.035395626,1.4264863730000001,84.43937683,0.18188734399999998,3.928836823,0.03001746,0.25428116300000003,4.905432224,1.832869649,0.284427732,1.110570192,0.106508315,0.54947418,10.39082813,0.002726245,0.24382442199999999,0.023644107999999997,1.339970112,2.434062958,0.122025356,0.347067475,0.640822053,0.107638389,0.215154022,2.622939825,11.02236176,0.256531417,0.113433659,0.0053996159999999994,0.007992247,0.009844579000000001,0.019943209,0.18744893399999998,0.148298681,0.42680981799999995,0.018137831,0.025474322999999997,1.171960473,0.106451586,0.9987422229999999,17.41835594,0.313744545,1.285121679,0.045419082,1.559229136,2.138626814,0.057158552,0.072203249,93.362854,0.297343343,1.541947961,0.00483016,8.244702339,58.625,6.178662777,0.18806260800000002
2019-08-09,0.05198103900000001,0.094276346,0.264843702,0.800904512,0.056169257,0.252899557,0.003755562,0.20265050199999998,315.98989869999997,1.4571144580000002,29.68185806,0.439666569,11354.02441,15.03295898,0.042756692,0.041570607999999995,99.4115448,27.1723175,21.740188600000003,0.007459131,0.053548262,4.0678477289999995,5.662285327999999,206.7335358,0.7142043109999999,3.5397343639999996,0.008512476,0.04783605,1.820185542,28.50109291,16.59842873,0.055587649,2.1299648280000003,0.202725291,0.081833273,0.8364117740000001,0.162142858,2.32256937,0.011356807,0.035560217000000005,1.2335336209999999,85.41947937,0.176839545,3.862460136,0.028574852,0.261686385,4.693637848,1.778324604,0.286984533,1.115714192,0.10885140300000001,0.557752728,10.60452557,0.0024969939999999998,0.234656692,0.022613404,1.324567437,2.274008989,0.122742251,0.35177242799999997,0.653461397,0.10382506300000001,0.19533230399999998,2.658355951,10.92483521,0.2588664,0.111334704,0.005875366,0.008128758,0.010225132,0.019758495,0.18753179899999997,0.150506437,0.43188622600000004,0.017095469,0.026350655,1.140898824,0.09520321300000001,0.999663532,16.88152695,0.304384649,1.30961585,0.04298644099999999,1.5563682319999999,2.176458597,0.058974594000000005,0.073749945,90.88433838,0.298720568,1.533512592,0.004833131,7.815736771,56.75645828,6.190905571,0.19209446
2019-08-10,0.054981139000000005,0.09610595599999999,0.272071481,0.802234948,0.057729825,0.258077383,0.0035978209999999997,0.20798942399999998,336.1965027,1.499130607,30.05725479,0.454924196,11523.5791,15.5314312,0.042700153,0.041659825,106.92180630000001,27.803131099999998,21.81733322,0.007511741,0.056664797999999995,4.191365242,5.816359042999999,216.092865,0.779051721,3.5203726289999997,0.009670164,0.046237942000000004,1.85650456,28.78896904,17.18714523,0.056090735,2.182382107,0.205320626,0.080469579,0.8518985509999999,0.16758094699999998,2.396835804,0.011970759,0.036855727000000005,1.28805232,89.75267029,0.179116264,3.9032733439999996,0.029144229,0.269399613,4.685999393,1.828067422,0.287725091,1.115924954,0.110571414,0.57197386,11.08864784,0.002533153,0.24876490199999998,0.022801042999999997,1.4259679319999998,2.302337408,0.12329878699999999,0.36787354899999997,0.651708245,0.104475901,0.197892994,2.7651102539999997,11.05470085,0.256085545,0.11709070199999999,0.00595489,0.00787886,0.010359663,0.020101642,0.19415482899999997,0.151850373,0.43958804,0.018006952,0.02564045,1.192193031,0.102741085,0.997650087,17.15255737,0.318924516,1.321563482,0.040741317,1.589284301,2.11643219,0.059696939000000004,0.07784126,92.25353241,0.30191534800000003,1.5403683190000002,0.00504658,7.956417561,59.94590378,5.933125018999999,0.19354045399999997
2019-08-11,0.052937742,0.099180296,0.271299034,0.7803980709999999,0.058753241,0.250840753,0.003648793,0.20322139600000003,330.22851560000004,1.4326053859999999,30.16688156,0.44403809299999997,11382.61621,15.16281414,0.042717017,0.041941032,104.95779420000001,27.33950615,22.842269899999998,0.007586868,0.051992707,4.129393101000001,5.788823605,211.2880707,0.845747888,3.291810274,0.008538445,0.052786842,1.820274591,27.47945023,16.57588768,0.056981433,2.190122843,0.20191893,0.08686444900000001,0.924474001,0.168887705,2.379977703,0.010886217,0.040569179,1.23758924,85.74922943,0.196387902,3.8731191160000003,0.028856145,0.259532988,4.613678932,1.794749022,0.290095538,1.10808301,0.107252881,0.626560807,10.69210625,0.002617523,0.23574326899999998,0.022401785,1.40465343,2.466695309,0.12332710599999999,0.361957133,0.637615025,0.10570816,0.199286833,2.702700853,11.05823135,0.257488042,0.11019337900000001,0.005758971,0.00813006,0.010474174000000001,0.020161081,0.193636,0.149801254,0.424363375,0.017359683,0.026796037,1.124114752,0.096383378,0.9984272120000001,15.92978096,0.315141231,1.313673735,0.041660935,1.560203552,2.135575771,0.057500037999999996,0.075414777,91.18199158,0.300321609,1.5400887730000001,0.005137354,7.80868721,56.78320313,5.832054615,0.188149631
2019-08-12,0.052561045,0.096495211,0.266114801,0.752475977,0.057929456,0.24587836899999999,0.003255392,0.196376175,343.68075560000005,1.6758222580000002,29.46627808,0.43266701700000004,10895.83008,15.72984028,0.042495269,0.046568371,101.44144440000001,26.28970718,21.51467133,0.007230881,0.049956571,4.065265656,5.9040856360000005,208.7090454,0.8710724120000001,3.200145245,0.00784001,0.045918092,1.80871594,29.36019897,16.74995995,0.05612936599999999,2.102938414,0.20069578300000002,0.094727471,0.887829065,0.165951118,2.4130799769999998,0.011348269,0.039181333,1.244276524,84.40614319,0.17733582899999997,3.651984215,0.027760191,0.256697297,4.74670887,1.7684218880000002,0.30139949899999996,1.056345463,0.12085107,0.60144949,10.4871664,0.002501695,0.23482608800000002,0.021403996,1.389897943,2.180273294,0.11972945900000001,0.35082578700000006,0.61122489,0.105371386,0.202485904,2.633863449,10.73110485,0.25524354,0.105214357,0.005672546,0.007882627,0.0112085,0.019422505,0.188643605,0.144814268,0.41335803299999996,0.016105073,0.025903608999999998,1.041965723,0.09741687800000001,0.996607482,7.521873951,0.317915738,1.285586476,0.039777413,1.544979572,2.148151636,0.05562070400000001,0.074162282,85.52414703,0.296638519,1.530291796,0.004758045,7.445969582000001,55.27239227,5.63524437,0.181810871
2019-08-13,0.046999685,0.09321790199999999,0.23366580899999997,0.702226758,0.053385418,0.209721863,0.002880777,0.168561369,311.4959412,1.522126555,27.10558128,0.385799915,10051.7041,13.93928909,0.038961306,0.03982497,95.51883698,25.87983513,19.18929672,0.006579184,0.033127006,3.6659061910000004,5.586301327,186.6077423,0.849837959,3.0367987160000003,0.00784001,0.042691458,1.677157044,26.82626152,15.28023911,0.051129319000000006,1.8293820619999999,0.24365758899999998,0.082282029,0.79239887,0.153104007,2.271148205,0.010534378,0.035123829,1.15235126,76.06498718,0.16350311,3.3781819339999997,0.026679231,0.231498137,4.083639145,1.56729126,0.27980414,0.984070241,0.126278639,0.551923096,9.380318642,0.002305536,0.20930399,0.019205198,1.162522793,2.0089073180000003,0.109910071,0.31454771800000003,0.54504478,0.098206788,0.172415718,2.338977814,9.780035019,0.225820735,0.09552802099999999,0.005423464,0.0074173880000000005,0.009517943000000001,0.017952509,0.173410907,0.135700658,0.36319115799999996,0.017724491999999998,0.023285346000000002,0.863529265,0.118551083,0.993267,5.3805484770000005,0.290316164,1.2055448290000002,0.036109421,1.401407003,2.001238585,0.053066067,0.069183089,78.48469543,0.263342947,1.420090914,0.004438949,6.71092701,50.384265899999995,4.97385025,0.163015142
2019-08-14,0.047518622,0.108955331,0.235978663,0.6845938559999999,0.05352007599999999,0.211656779,0.0028588040000000004,0.186973616,314.57608030000006,1.542954564,28.04344749,0.390545845,10311.5459,13.89538097,0.039015245,0.038027462000000005,95.18366241,25.36046982,19.54138374,0.006655534,0.027643986000000002,3.6329925060000003,5.658577442,188.5020599,0.825733066,3.219767809,0.006919693,0.042260452999999996,1.69303441,25.90577698,14.45318127,0.050825898,1.907860041,0.225882873,0.084577993,0.81767118,0.147988647,2.4127445219999997,0.010199923,0.037385635,1.179529071,76.38897705,0.176817477,3.3179283139999995,0.027044196,0.243752763,4.1076059339999995,1.5592988730000001,0.278481275,1.0509376529999999,0.113466576,0.570208371,9.919107437000001,0.0022690379999999997,0.21636165699999999,0.019247168999999998,1.17349267,2.06085968,0.108525522,0.309954822,0.5549086329999999,0.09667670699999999,0.182564691,2.382579803,10.22154903,0.220832959,0.092626199,0.0052784880000000005,0.00713076,0.008916236999999999,0.01802337,0.176833689,0.139344558,0.362395316,0.017672818,0.023342552000000003,0.9091103079999999,0.09561438900000001,1.002768517,5.5458025929999994,0.292883813,1.214039445,0.037307028,1.324437737,1.9981997009999999,0.054558538,0.070261121,82.5267334,0.264882177,1.486514449,0.00440689,6.842273712000001,50.82224274,5.1540732380000005,0.17356476199999998
2019-08-15,0.046841349000000004,0.08646777300000001,0.227966607,0.6850017909999999,0.054426460999999995,0.213489801,0.0027568790000000003,0.17934443100000003,310.4493408,1.56030345,27.64457321,0.38434475700000004,10374.33887,13.82298183,0.038702019,0.036813862999999995,94.23816681,25.44165993,18.794487,0.00630637,0.022266334,3.591412783,5.5371336939999996,185.4400787,0.8401021359999999,3.1516587730000003,0.007553852,0.043070145,1.661101103,24.93299103,13.67752075,0.049245122999999995,1.902427197,0.199608162,0.085055992,0.781300366,0.152879506,2.321893454,0.010469427,0.036279663,1.18902719,74.92015076,0.183594316,3.17621851,0.023751104,0.24206866300000002,4.131086348999999,1.5307431219999998,0.266793877,1.02625072,0.102548786,0.52330792,9.839251518,0.0022894879999999997,0.216348574,0.0186255,1.167475104,1.87943399,0.10857431599999999,0.305118889,0.566122353,0.09732341800000001,0.192261264,2.297134638,9.879033089,0.21803744100000003,0.091728158,0.005352895999999999,0.00715604,0.009123798,0.01760604,0.169607908,0.140124321,0.35453701,0.019165482,0.028114188,0.906883538,0.097023606,1.00242877,6.114323616,0.289720953,1.201632619,0.037020557,1.406957865,1.997648716,0.054150149,0.068921208,82.49869537,0.261971384,1.4730901719999998,0.00493465,6.6213865279999995,48.92056274,5.230942726,0.17484036100000003
2019-08-16,0.047393106,0.09808000900000001,0.227559432,0.6842439770000001,0.053227235,0.215128273,0.0031274740000000003,0.17684102100000001,307.2769775,1.474983454,27.48052216,0.385244995,10231.74414,13.46707344,0.03937554,0.037013367,92.73661041,25.31951904,19.08678055,0.006375843000000001,0.022495151,3.561599016,5.465426445,185.6876831,0.857320786,3.186474085,0.006520025,0.04149868,1.665165901,24.64291382,14.25840664,0.050494332,2.6065056319999997,0.198188931,0.129267499,0.786952853,0.153522447,2.393389463,0.009971918,0.036342286,1.4896603819999998,72.79772186,0.183066979,3.32472086,0.025985547999999997,0.242289901,4.129917145,1.515531421,0.296692163,1.0087028740000001,0.103285015,0.529787004,9.681065559,0.002459302,0.229786098,0.017977078,1.2109439370000001,2.1107857230000002,0.108531184,0.313567579,0.569875598,0.089368373,0.187680006,2.46241951,9.650586127999999,0.226221815,0.09680362,0.005144837,0.007077194,0.009201678000000001,0.017950069,0.171362355,0.141535714,0.36181277,0.018782031,0.025730681000000002,0.908656418,0.097846128,1.000918269,8.286021233,0.288411796,1.20265007,0.037803817999999996,1.408582926,1.983547688,0.05415171,0.067887783,81.9888916,0.265720695,1.437430501,0.005121828,6.430913447999999,50.0935936,5.325182438,0.172268525
