,VIBE,KP3R,BCD,NAS,VET,BCH,CTXC,CELR,ONTGAS,POA,VTHO,BLZ,GHST,PPT,WINGS,NMR,NBS,BEAM,ENG,SUSHI,FORCEPROTOCOL,CVP,MITH,EASY2,MTH,BZRX,XRP,IRIS,ETH,TOMO,FET,FTXTOKEN,PAX,FUN,HEGIC,NEO,PNT2,EOS,BNT,IOTX,SC,AE,GVT,YFII,JST,XLM,FIO,WAVES,TRB,NXS,HSR,ARK,BCHA,CTR,RPX,YFI,CTSI,KNC,VITE,IOST,RLC,CRV,ERD,STEEM,ETHBEAR,DLT,USDS,OMG,SNM,BNB,AAVE,MFT,NANO,SYS,GO,MBL,INJ,AGI,YOYOW,MDT,AUDIO,COCOS,DOT,AION,SUSD,NEBL,SNGLS,WNXM,BSV,THETA,DATA,STORM,QSP,UNFI,USDC,BAT,ALGO,ETHBULL,VIA,ATOM,ARDR,POWR,PERL,ORN,LINK,DREP,SALT,BGBP,LUN,COVER,BKRW,STPT,DNT,KEY,ICX,BTCBEAR,KAVA,CERTIK,VIDT,DASH,SKY,LEND,HARMONY,LTO,BAL,XMR,SOL,ONT,LRC,AVAX,AXS2,COS,ADA,INS,FTM,XRPBEAR,MTL,BCN,GLM,GRS,HBAR,FLM,ARN,NEAR,OAX,CDT,QTUM,NCASH,ADX,BTCBULL,ENJ,XVG,LOOM,APPC,CREAM,STRAT,SWRV,WRX,HIVE2,GTO,TCT,BEL,BLOCKSTACK,TNB,UNI,XTZ,LSK,DGD,BNBBEAR,ICN,USDT,AVA,HOT,SLP,SCRT,MKR,AKRO,ZIL,MDA,REQ,SAND2,KMD,REN,REP,EOSBULL,ZEN,ARPA,DGB,XZC,DENT,MATIC,AERGO,STMX,HC,SKL,WTC,DIA,NAV,IQ,NULS,DF,WAN,STRAX,IOT,UMA,RVN,VEN,RSR,UTK,FIL,BCPT,XRPBULL,BITTORRENT,EDO,BRD,RENBTC,QKC,GXC,WPR,FRONT,GNT,OGN,RDN,ANT,SXP,ETC,CMT,SNT,DUSK,CHAT,HELIUM,OST,SUN2,BEL2,PIVX,POLY,XVS,RCN,CVC,EGLD,WING2,BTG,TNT,AST,TRIG,EOSBEAR,WABI,MANA,OXT,WBTC,DOCK,ZEC,PAXG,NKN,SNX,HARD,LUNA,QLC,CHR,TUSD,GAS,DAI,POE,LTC,ETHOS,COTI,BTS,PHX,CHZ,BOT2,KSM,RUNE,MOD,BAND,SUB,ANKR,AMB,ZRX,BUSD,VIB,WINK,NPXS,EVX,MCO,BTCB,CND,TRX,ELF,SRM,DCR,COMP,BTC,ALPHA,OCEAN,STORJ,BNBBULL,ROSE,TFUEL,TROYTRADE
2017-03-02T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00612063,,19.09003653,,,,,,,0.12070996,,,,,0.0003924,,,,,0.00179692,,0.18759709,,0.09284894,,,,,,,,,,,,,,0.09594232,,,,,,,,,,0.01088542,,,,,,,,,,,,,,,,,,,,,,,,,0.03744947,,0.01437983,,,,,,,,,,,,,,,,,,,43.61197616,,,,,,13.25733026,,,,,,,,,,,,6.249e-05,,0.0042532,,,,,,,,,,,,1.266e-05,,,,0.10033856,,,,,,,,,,,0.11070266,,,0.30670301,1.005483,,,,,,,,,,,0.09834267,,5.8255447,,,,0.00024051,2.51963049,,,,,,,,,0.04012157,,,,,,,,,,,,,,,,,,,,,,,0.02369324,,,,,1.36397421,,,,,,,,,0.04883589,,,,,,,,,,,,,,,,,40.21222447,,,,,,,,,,,,4.04031094,,,0.00365826,,,,,,,,,,,,,,,,,,,,,,,2.11545194,,1264.82033071,,,,,,,
2017-03-03T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00650028,,19.45145341,,,,,,,0.12146409,,,,,0.0003869,,,,,0.00175905,,0.20633239,,0.09208469,,,,,,,,,,,,,,0.09285848,,,,,,,,,,0.01078607,,,,,,,,,,,,,,,,,,,,,,,,,0.03612573,,0.01465693,,,,,,,,,,,,,,,,,,,48.0413346,,,,,,14.03485729,,,,,,,,,,,,6.205e-05,,0.00399807,,,,,,,,,,,,2.579e-05,,,,0.10102722,,,,,,,,,,,0.10982453,,,0.30644984,1.00130712,,,,,,,,,,,0.09156881,,5.77139455,,,,0.00023215,2.31465307,,,,,,,,,0.0383065,,,,,,,,,,,,,,,,,,,,,,,0.02445669,,,,,1.43948462,,,,,,,,,0.04854436,,,,,,,,,,,,,,,,,42.27237785,,,,,,,,,,,,4.07820091,,,0.00357247,,,,,,,,,,,,,,,,,,,,,,,2.0849477,,1289.34121163,,,,,,,
2017-03-04T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00627584,,18.54416734,,,,,,,0.12152772,,,,,0.00036876,,,,,0.00176542,,0.19737878,,0.09342515,,,,,,,,,,,,,,0.09658316,,,,,,,,,,0.01124436,,,,,,,,,,,,,,,,,,,,,,,,,0.03587256,,0.01586234,,,,,,,,,,,,,,,,,,,43.63268054,,,,,,13.79791014,,,,,,,,,,,,5.121e-05,,0.00414545,,,,,,,,,,,,1.272e-05,,,,0.09664846,,,,,,,,,,,0.11770021,,,0.31074787,1.00195012,,,,,,,,,,,0.08774106,,5.59611368,,,,0.00022889,2.22531663,,,,,,,,,0.03977058,,,,,,,,,,,,,,,,,,,,,,,0.02396431,,,,,1.42927338,,,,,,,,,0.04443004,,,,,,,,,,,,,,,,,41.89708005,,,,,,,,,,,,4.00262887,,,0.00348421,,,,,,,,,,,,,,,,,,,,,,,2.17584852,,1271.00281075,,,,,,,
2017-03-05T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00605925,,19.30591754,,,,,,,0.12303876,,,,,0.00035822,,,,,0.00173563,,0.22708824,,0.0959797,,,,,,,,,,,,,,0.10001174,,,,,,,,,,0.01132951,,,,,,,,,,,,,,,,,,,,,,,,,0.03705081,,0.01607599,,,,,,,,,,,,,,,,,,,42.6798605,,,,,,15.38178899,,,,,,,,,,,,,,0.00415801,,,,,,,,,,,,2.559e-05,,,,0.09810193,,,,,,,,,,,0.12081045,,,0.34840901,1.00107286,,,,,,,,,,,0.09273006,,6.13623671,,,,0.00022398,2.28373352,,,,,,,,,0.03788544,,,,,,,,,,,,,,,,,,,,,,,0.02350049,,,,,1.3948986,,,,,,,,,0.04411331,,,,,,,,,,,,,,,,,39.62951194,,,,,,,,,,,,4.00367689,,,0.0035567,,,,,,,,,,,,,,,,,,,,,,,2.10351492,,1278.24220288,,,,,,,
2017-03-06T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00607041,,19.64285401,,,,,,,0.12347647,,,,,0.00038585,,,,,0.00196463,,0.23922825,,0.10292278,,,,,,,,,,,,,,0.09743231,,,,,,,,,,0.01127828,,,,,,,,,,,,,,,,,,,,,,,,,0.04001394,,0.01723334,,,,,,,,,,,,,,,,,,,47.04686789,,,,,,15.55332797,,,,,,,,,,,,5.159e-05,,0.00469468,,,,,,,,,,,,2.572e-05,,,,0.09440002,,,,,,,,,,,0.12640149,,,0.34032989,1.00935916,,,,,,,,,,,0.10289706,,6.0199941,,,,0.00022896,2.39797741,,,,,,,,,0.03973366,,,,,,,,,,,,,,,,,,,,,,,0.02309567,,,,,1.43582124,,,,,,,,,0.04159614,,,,,,,,,,,,,,,,,40.48101401,,,,,,,,,,,,4.10816763,,,0.00369143,,,,,,,,,,,,,,,,,,,,,,,2.31767033,,1286.19867979,,,,,,,
2017-03-07T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00675388,,18.91130801,,,,,,,0.12246436,,,,,0.00034636,,,,,0.00202029,,0.21277809,,0.1086098,,,,,,,,,,,,,,0.09199976,,,,,,,,,,0.0116876,,,,,,,,,,,,,,,,,,,,,,,,,0.03908613,,0.0172657,,,,,,,,,,,,,,,,,,,46.02792034,,,,,,13.66391788,,,,,,,,,,,,5.961e-05,,0.00487383,,,,,,,,,,,,2.474e-05,,,,0.08820489,,,,,,,,,,,0.1216775,,,0.33563116,1.00431751,,,,,,,,,,,0.08828567,,5.78091024,,,,0.00024632,2.4110263,,,,,,,,,0.03820037,,,,,,,,,,,,,,,,,,,,,,,0.02187259,,,,,1.37136674,,,,,,,,,0.04181106,,,,,,,,,,,,,,,,,38.08383642,,,,,,,,,,,,3.99749572,,,0.00371104,,,,,,,,,,,,,,,,,,,,,,,3.35004507,,1236.95197528,,,,,,,
2017-03-08T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00647343,,16.57679443,,,,,,,0.11611214,,,,,0.00032424,,,,,0.00182745,,0.19709072,,0.10223936,,,,,,,,,,,,,,0.08108659,,,,,,,,,,0.01064849,,,,,,,,,,,,,,,,,,,,,,,,,0.04222421,,0.01581723,,,,,,,,,,,,,,,,,,,42.53241353,,,,,,12.55332943,,,,,,,,,,,,4.642e-05,,0.00434248,,,,,,,,,,,,1.158e-05,,,,0.07896768,,,,,,,,,,,0.11146772,,,0.33077719,1.00830009,,,,,,,,,,,0.08192813,,5.31980739,,,,0.00022002,2.2120596,,,,,,,,,0.03807139,,,,,,,,,,,,,,,,,,,,,,,0.01968153,,,,,1.28201201,,,,,,,,,0.04503442,,,,,,,,,,,,,,,,,35.59433868,,,,,,,,,,,,3.86596035,,,0.00365926,,,,,,,,,,,,,,,,,,,,,,,2.81622358,,1156.78538428,,,,,,,
2017-03-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00648564,,17.71358329,,,,,,,0.13297435,,,,,0.00032246,,,,,0.00177689,,0.20340274,,0.1099003,,,,,,,,,,,,,,0.08138183,,,,,,,,,,0.01036159,,,,,,,,,,,,,,,,,,,,,,,,,0.04002191,,0.01525267,,,,,,,,,,,,,,,,,,,51.34246206,,,,,,13.10335456,,,,,,,,,,,,4.78e-05,,0.00575657,,,,,,,,,,,,2.389e-05,,,,0.08126554,,,,,,,,,,,0.11919416,,,0.33180713,1.00082338,,,,,,,,,,,0.08527365,,5.49974902,,,,0.00021579,2.18916816,,,,,,,,,0.04095295,,,,,,,,,,,,,,,,,,,,,,,0.0197529,,,,,1.32302099,,,,,,,,,0.04959965,,,,,,,,,,,,,,,,,36.73250118,,,,,,,,,,,,3.90108478,,,0.00357098,,,,,,,,,,,,,,,,,,,,,,,3.11566565,,1194.39149231,,,,,,,
2017-03-10T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00618104,,19.3040106,,,,,,,0.13062148,,,,,0.00031358,,,,,0.00172908,,0.20193637,,0.09975261,,,,,,,,,,,,,,0.07331253,,,,,,,,,,0.00999682,,,,,,,,,,,,,,,,,,,,,,,,,0.0353113,,0.01459996,,,,,,,,,,,,,,,,,,,50.62078997,,,,,,13.26995266,,,,,,,,,,,,4.48e-05,,0.00481626,,,,,,,,,,,,2.24e-05,,,,0.07912327,,,,,,,,,,,0.11220071,,,0.30381945,1.00559188,,,,,,,,,,,0.07943471,,5.95010323,,,,0.00020161,2.19155566,,,,,,,,,0.04097179,,,,,,,,,,,,,,,,,,,,,,,0.01978685,,,,,1.29676411,,,,,,,,,0.0460457,,,,,,,,,,,,,,,,,34.98669529,,,,,,,,,,,,3.82949781,,,0.00346099,,,,,,,,,,,,,,,,,,,,,,,3.13904118,,1118.41122476,,,,,,,
2017-03-11T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00623909,,21.3905415,,,,,,,0.14287999,,,,,0.00033017,,,,,0.00178378,,0.22783911,,0.12956716,,,,,,,,,,,,,,0.07198801,,,,,,,,,,0.01032056,,,,,,,,,,,,,,,,,,,,,,,,,0.03721426,,0.01609383,,,,,,,,,,,,,,,,,,,73.13762364,,,,,,14.74547335,,,,,,,,,,,,5.432e-05,,0.00441009,,,,,,,,,,,,2.358e-05,,,,0.08225293,,,,,,,,,,,0.11191454,,,0.37583794,1.00317304,,,,,,,,,,,0.08254188,,6.01620099,,,,0.00022404,2.41705017,,,,,,,,,0.03918783,,,,,,,,,,,,,,,,,,,,,,,0.02319783,,,,,1.37975355,,,,,,,,,0.05674164,,,,,,,,,,,,,,,,,39.63912558,,,,,,,,,,,,3.81741354,,,0.00353751,,,,,,,,,,,,,,,,,,,,,,,3.30927599,,1178.29631908,,,,,,,
2017-03-12T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00627586,,23.29590658,,,,,,,0.1416781,,,,,0.0003685,,,,,0.00183624,,0.26472117,,0.13487303,,,,,,,,,,,,,,0.07259393,,,,,,,,,,0.0108572,,,,,,,,,,,,,,,,,,,,,,,,,0.03594368,,0.0161561,,,,,,,,,,,,,,,,,,,77.30487094,,,,,,16.87624384,,,,,,,,,,,,4.913e-05,,0.0041764,,,,,,,,,,,,3.685e-05,,,,0.09564958,,,,,,,,,,,0.11359952,,,0.34512459,1.00234931,,,,,,,,,,,0.08684447,,7.31954265,,,,0.00024567,3.31654993,,,,,,,,,0.04308278,,,,,,,,,,,,,,,,,,,,,,,0.02325928,,,,,1.42149265,,,,,,,,,0.06694517,,,,,,,,,,,,,,,,,40.20688695,,,,,,,,,,,,3.8915201,,,0.00369734,,,,,,,,,,,,,,,,,,,,,,,4.64776535,,1226.69500555,,,,,,,
2017-03-13T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00640558,,28.4295725,,,,,,,0.13925072,,,,,0.00041029,,,,,0.00194919,,0.26705577,,0.14871231,,,,,,,,,,,,,,0.08642419,,,,,,,,,,0.01168289,,,,,,,,,,,,,,,,,,,,,,,,,0.04175774,,0.01818044,,,,,,,,,,,,,,,,,,,75.21428747,,,,,,18.26466653,,,,,,,,,,,,5.015e-05,,0.00423969,,,,,,,,,,,,2.487e-05,,,,0.10326403,,,,,,,,,,,0.12973623,,,0.31424171,1.0025933,,,,,,,,,,,0.08798905,,7.80400277,,,,0.00024866,3.76717948,,,,,,,,,0.04843834,,,,,,,,,,,,,,,,,,,,,,,0.02608518,,,,,1.64946986,,,,,,,,,0.09572243,,,,,,,,,,,,,,,,,48.17152723,,,,,,,,,,,,4.38283581,,,0.00410292,,,,,,,,,,,,,,,,,,,,,,,5.05257127,,1241.86123717,,,,,,,
2017-03-14T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00641795,,28.60091479,,,,,,,0.13707083,,,,,0.00041155,,,,,0.00191113,,0.25359763,,0.17501164,,,,,,,,,,,,,,0.08440395,,,,,,,,,,0.01262968,,,,,,,,,,,,,,,,,,,,,,,,,0.04373486,,0.01779813,,,,,,,,,,,,,,,,,,,89.1273377,,,,,,17.81887017,,,,,,,,,,,,5.099e-05,,0.00394125,,,,,,,,,,,,2.494e-05,,,,0.10074123,,,,,,,,,,,0.14788777,,,0.33510536,0.99937685,,,,,,,,,,,0.09077357,,8.38711382,,,,0.00026024,4.56211389,,,,,,,,,0.04724921,,,,,,,,,,,,,,,,,,,,,,,0.02429729,,,,,1.65224282,,,,,,,,,0.11074176,,,,,,,,,,,,,,,,,45.09916738,,,,,,,,,,,,4.1974175,,,0.00434037,,,,,,,,,,,,,,,,,,,,,,,4.66389483,,1247.17090224,,,,,,,
2017-03-15T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00623586,,35.040197,,,,,,,0.12958468,,,,,0.00038999,,,,,0.00191457,,0.30992125,,0.20181777,,,,,,,,,,,,,,0.07975552,,,,,,,,,,0.01281711,,,,,,,,,,,,,,,,,,,,,,,,,0.04949228,,0.01904198,,,,,,,,,,,,,,,,,,,95.419372,,,,,,19.11549494,,,,,,,,,,,,5.117e-05,,0.00388377,,,,,,,,,,,,2.514e-05,,,,0.09597918,,,,,,,,,,,0.16687576,,,0.31898744,0.99919415,,,,,,,,,,,0.0888868,,10.00742999,,,,0.00026256,6.09588469,,,,,,,,,0.06487358,,,,,,,,,,,,,,,,,,,,,,,0.02586462,,,,,1.79512924,,,,,,,,,0.16980495,,,,,,,,,,,,,,,,,45.63722034,,,,,,,,,,,,4.30455458,,,0.00441166,,,,,,,,,,,,,,,,,,,,,,,5.37542998,,1251.60354685,,,,,,,
2017-03-16T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00636825,,45.22709315,,,,,,,0.13182277,,,,,0.00041084,,,,,0.00194563,,0.30815501,,0.17028966,,,,,,,,,,,,,,0.09448866,,,,,,,,,,0.0116056,,,,,,,,,,,,,,,,,,,,,,,,,0.04524351,,0.01961779,,,,,,,,,,,,,,,,,,,88.96173658,,,,,,22.32232552,,,,,,,,,,,,5.56e-05,,0.00426106,,,,,,,,,,,,2.348e-05,,,,0.0904064,,,,,,,,,,,0.1917283,,,0.29849799,1.00410836,,,,,,,,,,,0.09742911,,9.54980192,,,,0.00025616,5.16362566,,,,,,,,,0.06154748,,,,,,,,,,,,,,,,,,,,,,,0.03043255,,,,,2.08608793,,,,,,,,,0.1379385,,,,,,,,,,,,,,,,,48.30096651,,,,,,,,,,,,4.32681497,,,0.00433149,,,,,,,,,,,,,,,,,,,,,,,5.06404718,,1170.06528069,,,,,,,
2017-03-17T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00594748,,44.65101983,,,,,,,0.1325588,,,,,0.00037592,,,,,0.00187733,,0.26004378,,0.17721765,,,,,,,,,,,,,,0.12768474,,,,,,,,,,0.01167123,,,,,,,,,,,,,,,,,,,,,,,,,0.04522469,,0.0163315,,,,,,,,,,,,,,,,,,,96.93131235,,,,,,21.94525374,,,,,,,,,,,,4.507e-05,,0.00424248,,,,,,,,,,,,2.148e-05,,,,0.09899666,,,,,,,,,,,0.15931757,,,0.29280565,1.00269776,,,,,,,,,,,0.1041825,,7.85481696,,,,0.00025777,4.76869067,,,,,,,,,0.05821797,,,,,,,,,,,,,,,,,,,,,,,0.03908319,,,,,1.80972844,,,,,,,,,0.10832832,,,,,,,,,,,,,,,,,47.23034002,,,,,,,,,,,,4.12610666,,,0.00477951,,,,,,,,,,,,,,,,,,,,,,,4.71678334,,1070.89696277,,,,,,,
2017-03-18T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00671136,,33.83986815,,,,,,,0.16072815,,,,,0.00036729,,,,,0.001806,,0.25320597,,0.16612151,,,,,,,,,,,,,,0.17214507,,,,,,,,,,0.01033731,,,,,,,,,,,,,,,,,,,,,,,,,0.04259949,,0.01494461,,,,,,,,,,,,,,,,,,,107.47794181,,,,,,19.93188932,,,,,,,,,,,,4.16e-05,,0.00434949,,,,,,,,,,,,1.933e-05,,,,0.09477491,,,,,,,,,,,0.17626088,,,0.26991366,0.99967614,,,,,,,,,,,0.08915488,,6.83236842,,,,0.00023197,4.0612636,,,,,,,,,0.04873655,,,,,,,,,,,,,,,,,,,,,,,0.02872386,,,,,1.67185175,,,,,,,,,0.1636858,,,,,,,,,,,,,,,,,63.31881726,,,,,,,,,,,,3.99493249,,,0.00438815,,,,,,,,,,,,,,,,,,,,,,,6.23431651,,967.60457562,,,,,,,
2017-03-19T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00678992,,43.19490789,,,,,,,0.15708383,,,,,0.00040033,,,,,0.00185714,,0.27716393,,0.18919245,,,,,,,,,,,,,,0.1957905,,,,,,,,,,0.01137593,,,,,,,,,,,,,,,,,,,,,,,,,0.04774869,,0.0165749,,,,,,,,,,,,,,,,,,,107.11767631,,,,,,23.13742016,,,,,,,,,,,,4.134e-05,,0.0048245,,,,,,,,,,,,2.053e-05,,,,0.1087138,,,,,,,,,,,0.18539592,,,0.29094833,1.00256144,,,,,,,,,,,0.09515566,,8.3306485,,,,0.00026595,4.5615078,,,,,,,,,0.05248443,,,,,,,,,,,,,,,,,,,,,,,0.03580546,,,,,1.87912265,,,,,,,,,0.28563122,,,,,,,,,,,,,,,,,69.19327269,,,,,,,,,,,,3.96027308,,,0.00471159,,,,,,,,,,,,,,,,,,,,,,,6.32624264,,1023.16315767,,,,,,,
2017-03-20T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00693938,,42.37204975,,,,,,,0.1613575,,,,,0.00040831,,,,,0.00194275,,0.28075225,,0.18815967,,,,,,,,,,,,,,0.18956049,,,,,,,,,,0.01316371,,,,,,,,,,,,,,,,,,,,,,,,,0.0490986,,0.01925985,,,,,,,,,,,,,,,,,,,98.7841182,,,,,,22.49391505,,,,,,,,,,,,4.36e-05,,0.00599908,,,,,,,,,,,,2.094e-05,,,,0.12464261,,,,,,,,,,,0.23887565,,,0.34844894,1.00502519,,,,,,,,,,,0.08897067,,8.22720493,,,,0.00026174,4.59828031,,,,,,,,,0.04882972,,,,,,,,,,,,,,,,,,,,,,,0.05571316,,,,,1.91822208,,,,,,,,,0.3580499,,,,,,,,,,,,,,,,,71.53733584,,,,,,,,,,,,4.07381545,,,0.00560124,,,,,,,,,,,,,,,,,,,,,,,6.09102282,,1040.56437418,,,,,,,
2017-03-21T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00683942,,42.51600213,,,,,,,0.15648352,,,,,0.00056988,,,,,0.00216342,,0.28830663,,0.19192809,,,,,,,,,,,,,,0.15565341,,,,,,,,,,0.01253745,,,,,,,,,,,,,,,,,,,,,,,,,0.05395768,,0.02257708,,,,,,,,,,,,,,,,,,,95.02922955,,,,,,21.31240073,,,,,,,,,,,,4.509e-05,,0.00689448,,,,,,,,,,,,1.117e-05,,,,0.13695471,,,,,,,,,,,0.30262147,,,0.4079627,0.9992105,,,,,,,,,,,0.08967297,,8.26887543,,,,0.00033433,4.96693257,,,,,,,,,0.05483416,,,,,,,,,,,,,,,,,,,,,,,0.05094097,,,,,2.38047228,,,,,,,,,0.53209313,,,,,,,,,,,,,,,,,65.83930089,,,,,,,,,,,,3.97524684,,,0.0056318,,,,,,,,,,,,,,,,,,,,,,,5.72385487,,1116.22813335,,,,,,,
2017-03-22T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00724737,,41.51239547,,,,,,,0.16595135,,,,,0.00059492,,,,,0.00193052,,0.277024,,0.19306718,,0.03420268,,,,,,,,,,,,0.16603676,,,,,,,,,,0.01262075,,,,,,,,,,,,,,,,,,,,,,,,,0.0553666,,0.02123424,,,,,,,,,,,,,,,,,,,101.10776345,,,,,,21.3153241,,,,,,,,,,,,5.045e-05,,0.00647106,,,,,,,,,,,,3.131e-05,,,,0.13871639,,,,,,,,,,,0.2844468,,,0.37974015,1.00391119,,,,,,,,,,,0.08964504,,9.10507185,,,,0.00034326,4.69288507,,,,,,,,,0.06495552,,,,,,,,,,,,,,,,,,,,,,,0.04724964,,,,,2.34058846,,,,,,,,,0.64811831,,,,,,,,,,,,,,,,,68.41972907,,,,,,,,,,,,3.94336244,,,0.00557346,,,,,,,,,,,,,,,,,,,,,,,5.88439635,,1041.61170165,,,,,,,
2017-03-23T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01136266,,43.20219565,,,,,,,0.1599348,,,,,0.00054848,,,,,0.00224567,,0.27121623,,0.25767561,,0.05804428,,,,,,,,,,,,0.15877803,,,,,,,,,,0.01435948,,,,,,,,,,,,,,,,,,,,,,,,,0.04869302,,0.0199632,,,,,,,,,,,,,,,,,,,100.73043724,,,,,,21.84725471,,,,,,,,,,,,4.192e-05,,0.00751295,,,,,,,,,,,,3.105e-05,,,,0.13126985,,,,,,,,,,,0.26153123,,,0.40021774,0.99809955,,,,,,,,,,,0.09624029,,9.28780106,,,,0.00032297,4.15228208,,,,,,,,,0.07315204,,,,,,,,,,,,,,,,,,,,,,,0.04835509,,,,,2.25942283,,,,,,,,,0.67378551,,,,,,,,,,,,,,,,,66.23230291,,,,,,,,,,,,3.99728444,,,0.0055571,,,,,,,,,,,,,,,,,,,,,,,7.77300947,,1032.71876561,,,,,,,
2017-03-24T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01064895,,53.10771539,,,,,,,0.16534759,,,,,0.00048676,,,,,0.00206785,,0.28152291,,0.26540792,,0.06572719,,,,,,,,,,,,0.14889237,,,,,,,,,,0.01315738,,,,,,,,,,,,,,,,,,,,,,,,,0.06342601,,0.018425,,,,,,,,,,,,,,,,,,,96.38743201,,,,,,21.11651028,,,,,,,,,,,,3.95e-05,,0.00747878,,,,,,,,,,,,1.872e-05,,,,0.11448748,,,,,,,,,,,0.25660617,,,0.37116854,0.99628245,,,,,,,,,,,0.0850934,,9.01664904,,,,0.00031825,4.21207182,,,,,,,,,0.06316997,,,,,,,,,,,,,,,,,,,,,,,0.04366118,,,,,2.40288291,,,,,,,,,0.45864884,,,,,,,,,,,,,,,,,63.95419848,,,,,,,,,,,,4.11912031,,,0.00537274,,,,,,,,,,,,,,,,,,,,,,,7.27681468,,939.85504861,,,,,,,
2017-03-25T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0088774,,50.82964814,,,,,,,0.16770795,,,,,0.00047506,,,,,0.0019746,,0.30035108,,0.31990533,,0.09009697,,,,,,,,,,,,0.17999452,,,,,,,,,,0.01409427,,,,,,,,,,,,,,,,,,,,,,,,,0.07698954,,0.01963674,,,,,,,,,,,,,,,,,,,93.76635683,,,,,,20.1626208,,,,,,,,,,,,3.932e-05,,0.00803641,,,,,,,,,,,,2.908e-05,,,,0.13186953,,,,,,,,,,,0.26806016,,,0.38371812,0.99420598,,,,,,,,,,,0.0913669,,8.81412562,,,,0.00031021,4.50689414,,,,,,,,,0.07122503,,,,,,,,,,,,,,,,,,,,,,,0.04154866,,,,,2.26294673,,,,,,,,,0.60499914,,,,,,,,,,,,,,,,,62.96992878,,,,,,,,,,,,4.0934291,,,0.00512818,,,,,,,,,,,,,,,,,,,,,,,10.1721418,,966.4515204,,,,,,,
2017-03-26T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00958837,,50.44872127,,,,,,,0.15634798,,,,,0.00059979,,,,,0.00200163,,0.31428503,,0.34969825,,0.07453664,,,,,,,,,,,,0.16913785,,,,,,,,,,0.01682849,,,,,,,,,,,,,,,,,,,,,,,,,0.09681583,,0.02163231,,,,,,,,,,,,,,,,,,,93.7253184,,,,,,19.67579524,,,,,,,,,,,,4.828e-05,,0.00640406,,,,,,,,,,,,2.902e-05,,,,0.18934983,,,,,,,,,,,0.27041104,,,0.41424239,1.00408989,,,,,,,,,,,0.10763072,,8.73570856,,,,0.00031924,4.60889891,,,,,,,,,0.09920086,,,,,,,,,,,,,,,,,,,,,,,0.05046814,,,,,2.31103561,,,,,,,,,0.58769311,,,,,,,,,,,,,,,,,59.6588827,,,,,,,,,,,,4.08922755,,,0.00513679,,,,,,,,,,,,,,,,,,,,,,,,,966.31446881,,,,,,,
2017-03-27T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00955249,,49.04883228,,,,,,,0.18120753,,,,,0.0005327,,,,,0.00187466,,0.35774702,,0.29976691,,0.05932669,,,,,,,,,,,,0.15653236,,,,,,,,,,0.01521078,,,,,,,,,,,,,,,,,,,,,,,,,0.08138657,,0.02152465,,,,,,,,,,,,,,,,,,,84.42134895,,,,,,19.54517922,,,,,,,,,,,,5.22e-05,,0.00742628,,,,,,,,,,,,3.133e-05,,,,0.17395474,,,,,,,,,,,0.285839,,,0.48025767,1.00358714,,,,,,,,,,,0.14100534,,9.01967829,,,,0.00031335,4.41466827,,,,,,,,,0.0901312,,,,,,,,,,,,,,,,,,,,,,,0.04999873,,,,,2.11378738,,,,,,,,,0.62043394,,,,,,,,,,,,,,,,,54.39614259,,,,,,,,,,,,4.10403124,,,0.00541043,,,,,,,,,,,,,,,,,,,,,,,10.76862998,,1042.69401399,,,,,,,
